Company Name,Category,Street_Address,City,State_Parsed,ZIP_Parsed,Lat / Long,Capacity
"Cargill, Incorporated",Grain,830 S. Crescent,Gilman,IL,60938,,"10,804,000 bus up."
Hansen-Mueller Co.,Grain,8300 High Level Rd.,Houston,TX,77029,,"6,649,000 bus up"
"Lehi Roller Mills, Llc",Flour mills,"833 E. Main St., P.O. Box 217",Lehi,UT,84043,,"1,000 cwts."
"Lehi Roller Mills, Llc",Mix Plants,"833 E. Main St., P.O. Box 217",Lehi,UT,84043,,
Archer Daniels Midland Co.,Grain,837 N. Market St.,Hoopeston,IL,60942,,"1,943,000 bus up; 2,400,000 bus fl."
"Agrex, Inc.",Grain,83720 553 Ave.,Enola,NE,68701,,"2,320,000 bus up; 1,100,000 bus fl."
Frontier Cooperative Co.,Grain,840 W. 13th St.,Schuyler,NE,68661,,"3,180,000 bus up"
"Attebury Grain, Inc. (Lakeside)",Grain,8501 S.E.,First Amarillo,TX,79118,,"5,481,000 bus up"
Archer Daniels Midland Co.,Grain,8524 Indigo Rd.,St. Cloud,MN,56301,,"3,200,000 bus up."
Adm Milling Co.,Flour mills,854 Bethel Ave,Beech Grove,IN,46107,,"26,400 cwts"
Adm Milling Co.,Grain,"854 Bethel Ave., P.O. Box 610",Beech Grove,IN,46107,,"4,400,000 bus up"
"Cargill, Incorporated",Grain,"858 S.W. Vene, R.R. 3, Box 107",Kingman,KS,67068,,"384,000 bus up"
Central Valley Ag,Grain,"86288 516th Ave., P.O. Box 316",Orchard,NE,68764,,"500,000 bus up."
"Viterra Usa Grain, Llc",Grain,866 N. 600 E.,Rushville (Glenwood),IN,46173,,"895,000 bus up; 799,000 bus fl"
"Cargill, Incorporated",Grain,"87087-494th Ave., P.O. Box 724",O'Neill,NE,68763,,"6,432,000 bus up."
"The Andersons, Inc.",Grain,875 W. Railroad Dr.,Glenns Ferry,ID,83623,,"524,000 bus up."
"Columbia Grain International, Llc",Grain,883 Mountain View Rd.,Carter,MT,59420,,"1,196,000 bus up."
Zen-Noh Grain Corp.,Grain,8886 LA 44,Convent,LA,70723,,"4,000,000 bus up."
Consolidated Grain & Barge Co.,Grain,8902 Trulock Bay Rd.,Sherrill,AR,72152,,"4,687,000 bus up."
Consolidated Grain & Barge Co.,Grain,896 S. Walker St.,West Memphis,AR,72301,,"964,000 bus up."
Grain Craft,Grain,900 16th St. N.,Great Falls,MT,59401,,"1,000,000 bus up; 500,000 bus fl."
"Cargill, Incorporated",Grain,"900 Catlett St., P.O. Box 267",Hickman,KY,42050,,"2,494,000 bus up. Svc: Automat"
"Chs, Inc.",Grain,"900 E. Columbia Dr., P.O. Box 6267",Kennewick,WA,99336,,"1,100,000 bus up; 4,100,000 bus fl."
"Ag Processing, Inc.",Specialty Mills,"900 Lower Lake Rd., P.O. Box 427",St. Joseph,MO,64502,,
Landus Cooperative,Grain,900 W. First St.,Ida Grove,IA,51445,,"4,956,000 bus up; 976,000 bus fl."
"Premier Cooperative, Inc.",Grain,901 N. Plum St.,Farmer City,IL,61842,,"4,270,636 bus up; 917,364 bus fl."
Grain Craft,Flour mills,901 W. 16th St. N.,Great Falls,MT,59401,,"7,500 cwts"
Farmers Cooperative Elevator,Grain,9011 N. A St.,Wellington,KS,67152,,"2,108,000 bus up."
Agtegra Cooperative,Grain,902 Railway Ave.,Alpena,SD,57312,,"2,170,000 bus up."
"Attebury Grain, Inc.",Grain,902 W.,Broadway Brownfield,TX,79316,,"3,623,000 bus up"
"The Andersons, Inc.",Grain,904 Verona Lane,Newellton,LA,71357,,"686,000 bus up"
Ardent Mills,Grain,905 W. Marion St.,Lake City,MN,55041,,"868,000 bus up"
Ardent Mills,Flour mills,905 W. Marion St.,Lake City,MN,55041,,"16,000 cwts"
"West Plains, Llc",Grain,9155 RL Ostos Rd.,Brownsville,TX,78521,,"3,000,000 bus up."
"Mid-Columbia Producers, Inc.",Grain,91589 Bargeway,Biggs,OR,97065,,"1,799,000 bus up."
Archer Daniels Midland Co.,Grain,9179 W. State Rd. 14,Rensselaer,IN,47978,,"4,320,000 bus up."
"Riceland Foods, Inc.",Grain,918 New Madrid County Port,AuthorityMarston,MO,63866,,"2,807,000 bus up"
"Riceland Foods, Inc.",Grain,918 New Madrid County Port,Authority Marston,MO,63866,,"341,000 bus up"
"New Cooperative, Inc.",Grain,92 First Ave. E.,Knierim,IA,50552,,"2,062,000 bus up; 2,998,000 bus fl."
"Cargill, Incorporated",Grain,"920 E. U.S. Hwy. 36, P.O. Box 230",Tuscola,IL,61953,,"7,942,000 bus up."
Aurora Cooperative Elevator Co.,Grain,920 Shady Bend Rd.,Grand Island,NE,68801,,"1,200,000 bus up"
The Scoular Company,Grain,925 Factory St.,Fremont,NE,68025,,"2,080,746 bus up; 2,440,913 bus fl."
"Cargill, Incorporated",Grain,933 River Rd.,Westwego,LA,70094,,"4,733,000 bus up."
Ardent Mills,Grain,9345 Hwy. 127,Fairmount,ND,58030,,"305,000 bus up."
Ardent Mills,Flour mills,9345 Hwy. 127,Fairmount,ND,58030,,"7,600 cwts"
"Cargill, Incorporated",Grain,935 S 4th St W,Cheyenne Wells,CO,80810,,"3,248,000 bus up."
Farmers Cooperative,Grain,940 Calvert St.,Lincoln,NE,68542,,"4,400,000 bus up; 2,000,000 bus fl."
"Bartlett Grain Company, Lp",Grain,940 Kindleberger Rd.,Kansas City,KS,66115,,"10,031,000 bus up"
"Premier Cooperative, Inc.",Grain,949 CR 700 N,Tolono,IL,61880,,"2,200,000 bus up; 1,125,000 bus fl."
Ardent Mills,Specialty Mills,95 33rd St. E.,Saskatoon,SK,S7K 0R8,,"6,700 cwts"
Ardent Mills,Mix Plants,95 33rd St. E.,Saskatoon,SK,S7K 0R8,,
Adm Milling Co.,Specialty Mills,950 rue Mill,Montreal,QC,H3C 1Y4,,"4,400 cwts"
"French Camp Grain Elevators, Llc",Grain,"9504 S. Harlan Rd., P.O. Box 97",French Camp,CA,95231,,"1,000,000 bus up; 300,000 bus fl."
Archer Daniels Midland Co.,Grain,9521 W. S.R. 662,Newburgh,IN,47630,,"2,486,691 bus up."
"Louis Dreyfus Company, Llc",Grain,"955 Alaskan Way W., Pier 86",Seattle,WA,98119,,"4,200,000 bus up"
Corbion,Mix Plants,96 E. Union Ave.,East Rutherford,NJ,7073,,
"Cofco International Grains Usa, Llc",Grain,960 E. Bay St.,Milwaukee,WI,53207,,"3,263,000 bus up"
Mennel Grain – Foraker,Grain,9603 CR 89,Alger,OH,45812,,"880,000 bus up"
"Nunn Milling Co., Inc.",Flour mills,9634 Hedden Rd.,Evansville,IN,47725,,700 cwts
"Nunn Milling Co., Inc.",Specialty Mills,9634 Hedden Rd.,Evansville,IN,47725,,"less than 12,000 bus."
Cooperative Elevator Co.,Grain,969 E. Pine St.,Sebewaing,MI,48759,,"400,000 bus up."
Bucyrus Flour Mill,Flour mills,970 Nevada Rd.,Bucyrus,OH,44820,,"5,000 cwts"
Bucyrus Flour Mill (The Mennel Milling Co.),Specialty Mills,970 Nevada Rd.,Bucyrus,OH,44820,,"5,000 cwts"
Archer Daniels Midland Co. (Hooker),Grain,98-37th,Mile Hooker,OK,73945,,"1,548,000 bus up."
Archer Daniels Midland Co.,Grain,"9808 N. Wood St., P.O. Box 356",Brookston,IN,47923,,"3,557,000 bus up."
"Chs, Inc.",Grain,988 Riverview Dr,Winona,MN,55987,,"354,000 bus up."
Consolidated Grain & Barge Co.,Grain,992 River Grain Rd.,Greenville,MS,38701,,"3,188,000 bus up."
"Perdue Agribusiness Grain, Llc",Grain,9924 Bishop Rd.,Bishopville,MD,21813,,"1,800,000 bus up."
Consolidated Grain & Barge Co.,Grain,AR 198 Hwy.,Osceola,AR,72370,,"609,000 bus up; 3,597,000 bus fl."
Sem-Chi Rice Products Corp.,Specialty Mills,Atlantic Sugar Rd.,Belle Glade,FL,33430,,"1,000,000 cwts."
"Columbia Grain International, Llc",Grain,"Border Rd., R.R. Yard, P.O. Box 607",Sweetgrass,MT,59484,,"1,453,000 bus up"
Consolidated Grain & Barge Co.,Grain,"Church St., P.O. Box 312",Enfield,IL,62835,,"1,215,000 bus up"
Richardson Milling Ltd.,Specialty Mills,Corman Park,No. 344,SK,S0K 2T0,,"10,000 cwts"
Richardson Milling Ltd.,Specialty Mills,County of Barrhead No. 11,AB,,T7N 0H8,,"2,000 cwts"
Richardson Milling Ltd.,Specialty Mills,County of Barrhead No. 11,AB,,T7N 0H8,,
"Cargill, Incorporated",Grain,"County Rd. 1100 N., P.O. Box 117",Linden,IN,47955,,"3,311,000 bus up."
Archer Daniels Midland Co.,Grain,E. 17th,Hutchinson,KS,67501,,"4,071,000 bus up"
Adm Milling Co.,Grain,E. 2301 Trent Ave.,Spokane,WA,99202,,"850,000 bus up"
"Viterra Usa Grain, Llc",Grain,"E. Hwy. 30, P.O. Box 225",Cozad,NE,69130,,"1,101,000 bus up"
Landus Cooperative,Grain,E. Paton St.,Paton,IA,50217,,"770,000 bus up; 344,000 bus fl"
Adm Milling Co.,Flour mills,"East 2301 Trent Ave., P.O. Box 2545",Spokane,WA,99202,,"12,500 cwts"
Adm Milling Co.,Mix Plants,"East 2301 Trent Ave., P.O. Box 2545",Spokane,WA,99202,,
"Ray-Carroll County Grain Growers, Inc.",Grain,First and Cherry,streets Norborne,MO,64668,,"2,026,000 bus up."
Buffalo Creek Mills,Specialty Mills,"Five Park Ave., RM of Rhineland Industrial",Park Altona,MB,R0G0B0,,
Buffalo Creek Mills,Specialty Mills,"Five Park Ave., RM of Rhineland Industrial",Park Altona,MB,R0G0B0,,
Buffalo Creek Mills,Specialty Mills,"Five Park Ave., RM of Rhineland Industrial Park",Altona,MB,R0G0B0,,
"Riceland Foods, Inc.",Grain,Four Country Rd. 503,McCrory,AR,72101,,"2,330,000 bus up."
"Supreme Rice, Llc",Specialty Mills,Four S. Ave. D.,Crowley,LA,70526,,
Farmers Co-Op Association,Grain,"Fourth and Barnes streets, P.O. Box 603",Alva,OK,73717,,"1,000,000 bus up."
Farmers Co-Op Association,Grain,"Fourth and Barnes streets, P.O. Box 603",Alva,OK,73717,,"2,000,000 bus up."
"Cargill, Incorporated",Grain,"Front St., P.O. Box 350",Hennepin,IL,61272,,"100,000 bus up."
"Cargill, Incorporated",Grain,"Gruver Hwy. 15, P.O. Box 265",Spearman,TX,79081,,"6,995,000 bus up"
Archer Daniels Midland Co. (Hooker),Grain,H. 54 County Rd. 42,Hooker,OK,73945,,"2,263,000 bus up."
Kansas State University,Flour mills,"Hal Ross Flour Mill, 1980 Kimball Ave.",Manhattan,KS,66502,,400 cwts
Consolidated Grain & Barge Co.,Grain,"Hwy. 100 and Arkansas River, P.O. Box 425",Webbers Falls,OK,74470,,"1,230,000 bus up."
Western Consolidated Cooperative,Grain,"Hwy. 119 S., 458 Munsterman St.",Appleton,MN,56208,,"3,450,000 bus up."
Archer Daniels Midland Co.,Grain,Hwy. 156 and Hwy. 15,Novelty,MO,63460,,"1,400,000 bus up."
Consolidated Grain & Barge Co.,Grain,Hwy. 164 and Front St.,Oquawka,IL,61469,,"1,593,000 bus up."
"Ray-Carroll County Grain Growers, Inc. Hwy. 24 E., P.O. Box 249",Grain,"Hwy. 24 E., P.O. Box 249",Carrollton,MO,64633,,"3,857,000 bus up."
Agriservices Of Brunswick,Grain,"Hwy. 24 W., P.O. Box 38",Brunswick,MO,65236,,"1,946,000 bus up; 1,900,000 bus fl."
"Cargill, Incorporated",Grain,Hwy. 40 and First St.,Cheyenne Wells,CO,80810,,"20,000 bph"
"Cargill, Incorporated",Grain,"Hwy. 47 S., P.O. Box 31",Gibson City,IL,60936,,
"The Andersons, Inc.",Grain,Hwy. 50 and Addison Ave. E.,Hansen,ID,83334,,"111,000 bus up."
"Cargill, Incorporated",Grain,Hwy. 59 W.,Atchison,KS,66002,,"6,568,000 bus up."
"Producers Rice Mill, Inc.",Grain,"Hwy. 61 S., P.O. Box 246",Wilson,AR,72395,,"742,000 bus up."
"Producers Rice Mill, Inc.",Grain,"Hwy. 61 S., P.O. Box 457",Boyle,MS,38730,,"1,967,000 bus up."
"Producers Rice Mill, Inc.",Grain,Hwy. 82 W. and Producers Dr.,Greenville,MS,38701,,"1,783,000 bus up."
"Producers Rice Mill, Inc.",Specialty Mills,Hwy. 82 W. and Producers Dr.,Greenville,MS,38701,,
Assumption Co-Op Grain Co.,Grain,Hwy. Rte. 29,Owaneco,IL,62555,,"473,500 bus up"
Archer Daniels Midland Co.,Grain,"Illinois Rte. 17, P.O. Box 117",Keithsburg,IL,61442,,"340,000 bus up."
"Riviana Foods, Inc.",Specialty Mills,Junction Hwy. 11 & 70,Hazen,AR,72064,,
Consolidated Grain & Barge Co.,Grain,Lock and Dam Rd. 18,Gladstone,IL,61437,,"710,000 bus up; 909,000 bus fl."
"Attebury Grain, Inc.",Grain,Loop 335 S.,Amarillo,TX,79118,,"6,337,000 bus up"
Consolidated Grain & Barge Co.,Grain,Main and Carroll,streets Naples,IL,62665,,"7,122,000 bus up; 2,010,000 bus fl."
Agwrx Cooperative,Grain,"Main and Second streets, P.O. Box 66",Henry,SD,57243,,"2,500,000 bus up."
"Cargill, Incorporated",Grain,Main St,Vienna,SD,57271,,"2,059,000 bus up"
"Perdue Agribusiness Grain, Llc",Grain,Mechanics Valley Rd.,North East,MD,21901,,"670,000 bus up."
"Producers Rice Mill, Inc.",Grain,N Anna St,Stuttgart,AR,72160,,"12,598,000 bus up; 780,000 bus fl."
"Producers Rice Mill, Inc.",Grain,N Anna St,Stuttgart,AR,72160,,"2,284,000 bus fl."
Consolidated Grain & Barge Co. (Enid),Grain,N. 30th St.,Enid,OK,73702,,"19,507,000 bus up."
Archer Daniels Midland Co.,Grain,"N. River Rd., P.O. Box 352",Morris,IL,60450,,"242,000 bus up."
Ludlow Coop Elevator,Grain,"N. Rte 45, P.O. Box 322",Paxton,IL,60957,,"6,200,000 bus up; 2,150,000 bus fl"
Northern Crops Institute,Flour mills,"NDSU Dept. 7400, P.O. Box 6050",Fargo,ND,58108,,25 cwts
Northern Crops Institute,Specialty Mills,"NDSU Dept. 7400, P.O. Box 6050",Fargo,ND,58108,,25 cwts.
"Agrex, Inc. (Western)",Grain,NE - 8,Superior,NE,68978,,"2,800,000 bus up"
The Scoular Company,Grain,NE-23,Venango,NE,69168,,"2,400,000 bus up"
"Ag Processing, Inc.",Specialty Mills,"North Commercial, Box 85",Eagle Grove,IA,50533,,
Archer Daniels Midland Co.,Grain,"North Prairie St., P.O. Box 39",Lacon,IL,61540,,"189,718 bus up."
Ardent Mills,Flour mills,One B Riverside Lane,Chattanooga,TN,37406,,"18,000 cwts."
"Cargill, Incorporated",Specialty Mills,One Cargill Dr.,Eddyville,IA,52553,,
Archer Daniels Midland Co.,Grain,One E. Grand Ave. St.,Louis,MO,63147,,"1,573,000 bus up."
Grain Millers Canada Corp.,Specialty Mills,"One Grain Millers Dr., P.O. Box 5040",Yorkton,SK,S3N 3Z4,,
Grain Millers Canada Corp.,Specialty Mills,"One Grain Millers Dr., P.O. Box 5040",Yorkton,SK,S3N 3Z4,,
Grain Millers Canada Corp.,Specialty Mills,"One Grain Millers Dr., P.O. Box 5040",Yorkton,SK,S3N 3Z4,,"80,000 cwts."
Adm Milling Co.,Mix Plants,"One King St., P.O. Box 310 Port",Colborne,ON,L3K 4E6,,
The Birkett Mills,Specialty Mills,"One Main St., P.O. Box 440",Penn Yan,NY,14527,,
The Birkett Mills,Specialty Mills,"One Main St., P.O. Box 440",Penn Yan,NY,14527,,
Archer Daniels Midland Co.,Grain,One N. Halstead,Hutchinson,KS,67501,,"18,307,000 bus up"
Edwards Mill & General Store,Flour mills,One Opportunity Ave.,College of the Ozarks Point Lookout,MO,65726,,
Edwards Mill & General Store,Specialty Mills,One Opportunity Ave.,College of the Ozarks Point Lookout,MO,65726,,
Edwards Mill & General Store,Mix Plants,"One Opportunity Ave., College of the Ozarks",Point Lookout,MO,65726,,
Dakota Growers Pasta Co.,Specialty Mills,One Pasta Ave.,Carrington,ND,58421,,"17,000 cwts."
"Mid-Columbia Producers, Inc.",Grain,One Port Island,Arlington,OR,97812,,"769,000 bus up."
The Mennel Milling Co.,Specialty Mills,One W. Front St.,Logan,OH,43138,,
Consolidated Grain & Barge Co.,Grain,P.O. Box 10,Utica,IL,61373,,"3,571,000 bus up"
"Cargill, Incorporated",Grain,P.O. Box 1018,South Sioux City,NE,68776,,"1,506,000 bus up."
"Columbia Grain International, Llc",Grain,P.O. Box 108,Grafton,ND,58237,,"700,000 bus up"
"Riceland Foods, Inc.",Grain,P.O. Box 113,Poplar Bluff,MO,63901,,"2,475,000 bus up."
Ursa Farmers Coop,Grain,P.O. Box 118,Warsaw,IL,62379,,"2,194,000 bus up."
"Producers Rice Mill, Inc.",Specialty Mills,P.O. Box 1248,Stuttgart,AR,72160,,
"Riceland Foods, Inc.",Specialty Mills,P.O. Box 128,New Madrid,MO,63869,,"7,700,000 cwts"
Consolidated Grain & Barge Co.,Grain,P.O. Box 1293,Princeton,IN,47670,,"1,531,000 bus up"
"Riceland Foods, Inc.",Grain,P.O. Box 130,Waldenburg,AR,72475,,
"Riceland Foods, Inc.",Grain,P.O. Box 130,Weiner,AR,72479,,"3,212,000 bus up."
"Riceland Foods, Inc.",Specialty Mills,P.O. Box 130,Waldenburg,AR,72475,,"5,400,000 cwts."
Agtegra Cooperative,Grain,P.O. Box 138,Roscoe,SD,57471,,"1,600,000 bus up"
Adm Corn Processing,Specialty Mills,P.O. Box 1470,Decatur,IL,62525,,
Agstate,Grain,P.O. Box 154,Hartley,IA,51346,,"3,944,000 bus up; 4,354,000 bus fl."
Ardent Mills,Flour mills,"P.O. Box 193, Rte. 611",Martins Creek,PA,18063,,"16,500 cwts"
"Premier Cooperative, Inc.",Grain,P.O. Box 200,Ivesdale,IL,61851,,"3,250,000 bus up."
Consolidated Grain & Barge Co. (Inola Catoosa),Grain,P.O. Box 219,Inola (Catoosa),OK,74036,,"1,840,000 bus up."
Agstate,Grain,P.O. Box 220,Fonda,IA,50540,,"1,688,000 bus up; 1,932,000 bus fl."
"Pomeroy Grain Growers, Inc.",Grain,P.O. Box 220,Pomeroy,WA,99347,,"2,647,000 bus up"
"Lakeside Mills, Inc.",Flour mills,P.O. Box 230,Rutherfordton,NC,28139,,
"Lakeside Mills, Inc.",Specialty Mills,P.O. Box 230,Rutherfordton,NC,28139,,"12,000 bus."
"Lakeside Mills, Inc.",Mix Plants,P.O. Box 230,Rutherfordton,NC,28139,,
"Cargill, Incorporated",Grain,P.O. Box 263,Emery,SD,57332,,"1,416,000 bus up."
Star Of The West Milling Co.,Grain,P.O. Box 31,Ligonier,IN,46767,,"1,955,000 bus up"
Star Of The West Milling Co.,Flour mills,P.O. Box 31,Ligonier,IN,46767,,"8,100 cwts"
"Northwest Grain Growers, Inc.",Grain,P.O. Box 310,Walla Walla,WA,99362,,"2,256,000 bus up"
"Riceland Foods, Inc.",Grain,P.O. Box 335,Weiner,AR,72479,,"5,533,000 bus up."
Jersey County Grain Co.,Grain,P.O. Box 336,Hardin,IL,62047,,"683,000 bus up; 125,000 bus fl."
Agstate,Grain,P.O. Box 399,Alton,IA,51003,,"3,345,000 bus up; 3,675,000."
"Cargill, Incorporated",Grain,P.O. Box 410,Seneca,IL,61360,,"1,594,000 bus up."
"House-Autry Mills, Inc.",Specialty Mills,P.O. Box 460,Four Oaks,NC,27524,,
"House-Autry Mills, Inc.",Mix Plants,P.O. Box 460,Four Oaks,NC,27524,,
Richardson Milling Ltd.,Specialty Mills,P.O. Box 520,Portage La Prairie,MB,R1N 3W1,,"7,400 cwts"
Richardson Milling Ltd.,Specialty Mills,P.O. Box 520,Portage La Prairie,MB,R1N 3W1,,
"Perdue Agribusiness Grain, Llc",Grain,P.O. Box 539,Washington,IN,47501,,"860,000 bus up"
"Producers Rice Mill, Inc.",Grain,P.O. Box 566,Wynne,AR,72396,,"4,149,000 bus up; 1,203,000 bus fl."
"Producers Rice Mill, Inc.",Grain,P.O. Box 6,Wilmot,AR,71676,,"1,379,000 bus up."
"Highline Grain Growers, Inc.",Grain,P.O. Box 649,Waterville,WA,98858,,"2,100,000 bus up"
"Hopkinsville Elevator Co., Inc.",Grain,P.O. Box 669,Guthrie,KY,42234,,"2,224,000 bus up"
"Perdue Agribusiness Grain, Llc (Grain & Oilseed)",Grain,P.O. Box 7,Plymouth,NC,27962,,"1,200,000 bus up"
Archer Daniels Midland Co.,Grain,P.O. Box 734,Ottawa,IL,61350,,"988,000 bus up; 330,000 bus fl."
"Hopkinsville Elevator Co., Inc.",Grain,P.O. Box 767,Hopkinsville,KY,42241,,"1,729,000 bus up."
Essential Eating Sprouted Flours,Flour mills,P.O. Box 771,Waverly,PA,18471,,100 cwts
Essential Eating Sprouted Flours,Specialty Mills,P.O. Box 771,Waverly,PA,18471,,
Essential Eating Sprouted Flours,Specialty Mills,P.O. Box 771,Waverly,PA,18471,,
Essential Eating Sprouted Flours,Specialty Mills,P.O. Box 771,Waverly,PA,18471,,
Essential Eating Sprouted Flours,Mix Plants,P.O. Box 771,Waverly,PA,18471,,
Consolidated Grain & Barge Co.,Grain,P.O. Box 790,Wagoner,OK,74477,,"1,009,000 bus up."
Consolidated Grain & Barge Co.,Grain,P.O. Box 849,Caruthersville,MO,63830,,"850,000 bus up."
"Northwest Grain Growers, Inc.",Grain,P.O. Box 90,Dayton,WA,99328,,"4,124,000 bus up"
"Ag Processing, Inc.",Specialty Mills,P.O. Box 98,Emmetsburg,IA,50536,,
Archer Daniels Midland Co.,Grain,R.R. #1,Shobonier,IL,62885,,"888,812 bus up; 321,000 bus fl."
"Ray-Carroll County Grain Growers, Inc.",Grain,"R.R. 2, Box 4A",Slater,MO,65349,,"6,866,000 bus up."
"Bunge-Scf Grain, Llc",Grain,"R.R. 5, Box 328, Coal Mine Rd.",McLeansboro,IL,62859,,"4,482,000 bus up."
Consolidated Grain & Barge Co.,Grain,"Rte. 2, 703 First St.",Clayton,IA,52049,,"476,000 bus up; 12,567,000 bus fl."
Archer Daniels Midland Co.,Grain,"Rte. 2, Box 194",Beardstown,IL,62618,,"701,476 bus up; 3,200,000 bus fl."
Archer Daniels Midland Co.,Grain,"Rte. 26, P.O. Box 260",Hennepin,IL,61327,,"500,000 bus up."
Ardent Mills,Grain,"Rte. 611, P.O. Box 193",Martins Creek,PA,18063,,"3,910,000 bus up."
Ardent Mills,Specialty Mills,"Rte. 611, P.O. Box 193",Martins Creek,PA,18063,,
Archer Daniels Midland Co.,Grain,"Rte. 89 S., P.O. Box 212",Spring Valley,IL,,,"113,271 bus up."
"Cargill, Incorporated",Grain,"Rte. 89 S., P.O. Box 232",Spring Valley,IL,,,"1,433,000 bus up."
"Cargill, Incorporated",Grain,"Rte. 89 S., P.O. Box 232",Spring Valley,IL,,,"102,000 bus up."
"Cargill, Incorporated",Grain,"Santa Fe Trail, P.O. Box 517",Kerrick,TX,79051,,"1,464,000 bus up"
Tyson Foods Local Grain Services,Grain,Seven Tyson Dr.,Humboldt,TN,38343,,"3,000,000 bus up"
Adm Milling Co.,Grain,"Spangler Rd., P.O. Box 3100",Camp Hill,PA,17011,,"1,000,000 bus up."
Adm Milling Co.,Flour mills,"Spangler Rd., P.O. Box 3100",Camp Hill,PA,17011,,"12,500 cwts"
Consolidated Grain & Barge Co.,Grain,Three Cargill Elevator Rd.,Cahokia,IL,62206,,"899,000 bus up; 1,081,000 bus fl."
Adm Milling Co.,Grain,V47M+34 Buffalo,New York,NY,,,"5,000,000 bus up."
United Cooperative,Grain,W. 13136 County Rd.,KK Ripon,WI,54971,,"1,442,000 bus up"
Archer Daniels Midland Co.,Grain,"W. Hwy. 60, County Rd. 1 P.O. Box 1946",Hereford,TX,79045,,"1,000,000 bus up"
"Riceland Foods, Inc.",Grain,WF3X+WM Mitchellville,Arkansas,AR,,,"3,675,000 bus up."
"Northwest Grain Growers, Inc.",Grain,XMG5+48 Milton-Freewater,Oregon,OR,,,"2,220,000 bus up."
"Premier Cooperative, Inc.",Grain,One S. Calhoun ,Tolono,IL,61880,,"1,811,000 bus up."
"Farmers Grain Terminal, Inc. Hwy. 568, P.O. Box 398",Grain,,Waterproof,LA,71375,,"2,584,000 bus up."
Consolidated Grain & Barge Co.,Grain,Mhoon Landing Parkway ,Tunica,MS,38676,,"609,000 bus up."
"Columbia Grain International, Llc",Grain,,Choteau,MT,59422,,"459,000 bus up."
Ardent Mills,Grain,,,PR,,"18.43256635651203, -66.11170998134057","3,000,000 bus up."
"General Mills, Inc.",Grain,St. Louis Bay ,Superior,WI,,,"13,573,000 bus up"
Ardent Mills,Flour mills,,,PR,,"18.43256635651203, -66.11170998134057","10,000 cwts."
Adm Milling Co.,Flour mills,Seven Higgins Ave. ,Winnipeg,MB,,,"3,200 cwts"
Ardent Mills,Specialty Mills,,,PR,,"18.43256635651203, -66.11170998134057","7,000 bus."
Ardent Mills,Specialty Mills,,,PR,,"18.43256635651203, -66.11170998134057","6,000 cwts"
ADM Red Wing,,,,,,,
